"signal_id","signal_datetime","received_time","detected_time_ist","logtime_ist","ticker","side","setup","impulse_type","entry_price","stop_price","target_price","quality_score","atr_pct","rsi","adx","quantity","signal_entry_datetime_ist","signal_bar_time_ist"
"51a9e8fce69992c6","2026-03-02 12:00:00+05:30","2026-03-02 12:00:47+0530","2026-03-02 12:00:47+0530","2026-03-02 12:00:47+0530","IRCON","SHORT","A_PULLBACK_C2_THEN_BREAK_C2_LOW","MODERATE","136.74","137.77","135.1","0.8159","0.009288","20.25","51.71","1828","2026-03-02 12:00:00+05:30","2026-03-02 12:00:00+05:30"
"51ae09e767123137","2026-03-02 12:00:00+05:30","2026-03-02 12:00:47+0530","2026-03-02 12:00:47+0530","2026-03-02 12:00:47+0530","IREDA","SHORT","A_PULLBACK_C2_THEN_BREAK_C2_LOW","MODERATE","116.01","116.88","114.62","0.7436","0.00958","19.78","43.94","2154","2026-03-02 12:00:00+05:30","2026-03-02 12:00:00+05:30"
"f3901d38f478727d","2026-03-02 12:00:00+05:30","2026-03-02 12:00:48+0530","2026-03-02 12:00:48+0530","2026-03-02 12:00:48+0530","IXIGO","SHORT","A_PULLBACK_C2_THEN_BREAK_C2_LOW","MODERATE","163.32","164.54","161.36","0.693","0.009063","23.07","44.3","1530","2026-03-02 12:00:00+05:30","2026-03-02 12:00:00+05:30"
"6025707ef61709bd","2026-03-02 12:00:00+05:30","2026-03-02 12:00:55+0530","2026-03-02 12:00:55+0530","2026-03-02 12:00:55+0530","KPITTECH","SHORT","A_PULLBACK_C2_THEN_BREAK_C2_LOW","MODERATE","750.1","755.73","741.1","0.4174","0.011315","35.13","32.25","333","2026-03-02 12:00:00+05:30","2026-03-02 12:00:00+05:30"
"3d3967e5e226bccc","2026-03-02 12:00:00+05:30","2026-03-02 12:01:06+0530","2026-03-02 12:01:06+0530","2026-03-02 12:01:06+0530","NUVAMA","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1201.7","1210.71","1187.28","0.7949","0.008937","19.88","56.44","208","2026-03-02 12:00:00+05:30","2026-03-02 12:00:00+05:30"
"92642147e1442ca5","2026-03-02 12:00:00+05:30","2026-03-02 12:01:10+0530","2026-03-02 12:01:10+0530","2026-03-02 12:01:10+0530","PFS","SHORT","A_PULLBACK_C2_THEN_BREAK_C2_LOW","MODERATE","29.59","29.81","29.23","0.4216","0.009305","28.86","27.58","8448","2026-03-02 12:00:00+05:30","2026-03-02 12:00:00+05:30"
"cabde9252acd50a9","2026-03-02 12:00:00+05:30","2026-03-02 12:01:26+0530","2026-03-02 12:01:26+0530","2026-03-02 12:01:26+0530","SWSOLAR","SHORT","A_PULLBACK_C2_THEN_BREAK_C2_LOW","MODERATE","188.68","190.1","186.42","0.5704","0.012658","26.38","38.65","1324","2026-03-02 12:00:00+05:30","2026-03-02 12:00:00+05:30"
"8c548a2e23578d40","2026-03-02 12:00:00+05:30","2026-03-02 12:02:09+0530","2026-03-02 12:02:09+0530","2026-03-02 12:02:09+0530","CONFIPET","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","29.95","30.17","29.59","0.5984","0.010962","22.88","40.5","8347","2026-03-02 12:00:00+05:30","2026-03-02 12:00:00+05:30"
"788f010cedfc8719","2026-03-02 12:00:00+05:30","2026-03-02 12:02:14+0530","2026-03-02 12:02:14+0530","2026-03-02 12:02:14+0530","DPABHUSHAN","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1153.0","1161.65","1139.16","0.559","0.009385","26.05","35.44","216","2026-03-02 12:00:00+05:30","2026-03-02 12:00:00+05:30"
"cf00d9aaf30d1c72","2026-03-02 12:15:00+05:30","2026-03-02 12:15:29+0530","2026-03-02 12:15:29+0530","2026-03-02 12:15:29+0530","FORTIS","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","927.45","934.41","916.32","0.511","0.007674","31.4","41.58","269","2026-03-02 12:15:00+05:30","2026-03-02 12:15:00+05:30"
"ebeea82a11a00de1","2026-03-02 12:15:00+05:30","2026-03-02 12:15:38+0530","2026-03-02 12:15:38+0530","2026-03-02 12:15:38+0530","HAPPYFORGE","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1282.8","1292.42","1267.41","0.6632","0.010686","28.82","32.21","194","2026-03-02 12:15:00+05:30","2026-03-02 12:15:00+05:30"
"319712d620094226","2026-03-02 12:15:00+05:30","2026-03-02 12:15:40+0530","2026-03-02 12:15:40+0530","2026-03-02 12:15:40+0530","HFCL","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","65.78","66.27","64.99","0.5492","0.01034","25.07","27.57","3800","2026-03-02 12:15:00+05:30","2026-03-02 12:15:00+05:30"
"4e62d7899596c4df","2026-03-02 12:15:00+05:30","2026-03-02 12:15:44+0530","2026-03-02 12:15:44+0530","2026-03-02 12:15:44+0530","IEX","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","121.28","122.19","119.82","0.9317","0.00696","20.72","50.67","2061","2026-03-02 12:15:00+05:30","2026-03-02 12:15:00+05:30"
"2e9a6ff44e419221","2026-03-02 12:15:00+05:30","2026-03-02 12:15:54+0530","2026-03-02 12:15:54+0530","2026-03-02 12:15:54+0530","KHAICHEM","SHORT","A_PULLBACK_C2_THEN_BREAK_C2_LOW","MODERATE","54.95","55.36","54.29","0.3259","0.011202","28.0","28.61","4549","2026-03-02 12:15:00+05:30","2026-03-02 12:15:00+05:30"
"1d1b5e922c970c50","2026-03-02 12:15:00+05:30","2026-03-02 12:17:11+0530","2026-03-02 12:17:11+0530","2026-03-02 12:17:11+0530","AZAD","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1645.0","1657.34","1625.26","0.7959","0.009774","18.73","47.47","151","2026-03-02 12:15:00+05:30","2026-03-02 12:15:00+05:30"
"627a47dd5a90d185","2026-03-02 12:15:00+05:30","2026-03-02 12:17:13+0530","2026-03-02 12:17:13+0530","2026-03-02 12:17:13+0530","BAYERCROP","SHORT","A_PULLBACK_C2_THEN_BREAK_C2_LOW","MODERATE","4555.0","4589.16","4500.34","0.6912","0.006447","20.99","41.39","54","2026-03-02 12:15:00+05:30","2026-03-02 12:15:00+05:30"
"cc40955916adb431","2026-03-02 12:30:00+05:30","2026-03-02 12:30:25+0530","2026-03-02 12:30:25+0530","2026-03-02 12:30:25+0530","ETERNAL","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","239.28","241.07","236.41","0.5555","0.010745","29.89","39.82","1044","2026-03-02 12:30:00+05:30","2026-03-02 12:30:00+05:30"
"e7fedc5773226e45","2026-03-02 12:30:00+05:30","2026-03-02 12:30:28+0530","2026-03-02 12:30:28+0530","2026-03-02 12:30:28+0530","GAIL","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","164.94","166.18","162.96","0.6338","0.006643","30.39","40.17","1515","2026-03-02 12:30:00+05:30","2026-03-02 12:30:00+05:30"
"84da0a7855b75c09","2026-03-02 12:30:00+05:30","2026-03-02 12:30:37+0530","2026-03-02 12:30:37+0530","2026-03-02 12:30:37+0530","HARSHA","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","359.75","362.45","355.43","0.6895","0.006994","28.74","53.04","694","2026-03-02 12:30:00+05:30","2026-03-02 12:30:00+05:30"
"621ee206e8a6b94a","2026-03-02 12:30:00+05:30","2026-03-02 12:30:52+0530","2026-03-02 12:30:52+0530","2026-03-02 12:30:52+0530","KAMATHOTEL","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","181.24","182.6","179.07","0.4905","0.010127","34.94","28.39","1379","2026-03-02 12:30:00+05:30","2026-03-02 12:30:00+05:30"
"d547c7a4c55730e1","2026-03-02 12:30:00+05:30","2026-03-02 12:31:20+0530","2026-03-02 12:31:20+0530","2026-03-02 12:31:20+0530","REDTAPE","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","112.55","113.39","111.2","0.7903","0.011228","11.33","70.58","2221","2026-03-02 12:30:00+05:30","2026-03-02 12:30:00+05:30"
"ccf5d67196368485","2026-03-02 12:30:00+05:30","2026-03-02 12:31:42+0530","2026-03-02 12:31:42+0530","2026-03-02 12:31:42+0530","VRLLOG","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","267.75","269.76","264.54","0.8038","0.014233","25.16","49.32","933","2026-03-02 12:30:00+05:30","2026-03-02 12:30:00+05:30"
"d76caef49e9da551","2026-03-02 12:30:00+05:30","2026-03-02 12:32:02+0530","2026-03-02 12:32:02+0530","2026-03-02 12:32:02+0530","ADANIENT","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","2089.6","2105.27","2064.52","0.7288","0.009205","25.56","51.75","119","2026-03-02 12:30:00+05:30","2026-03-02 12:30:00+05:30"
"ed58168ffb8fd185","2026-03-02 12:30:00+05:30","2026-03-02 12:32:03+0530","2026-03-02 12:32:03+0530","2026-03-02 12:32:03+0530","ADANIGREEN","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","892.05","898.74","881.35","0.903","0.009286","16.65","55.0","280","2026-03-02 12:30:00+05:30","2026-03-02 12:30:00+05:30"
"78bd09a7a535a954","2026-03-02 12:30:00+05:30","2026-03-02 12:32:16+0530","2026-03-02 12:32:16+0530","2026-03-02 12:32:16+0530","CEMPRO","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","560.79","564.99","554.06","0.666","0.012645","27.42","47.74","445","2026-03-02 12:30:00+05:30","2026-03-02 12:30:00+05:30"
"cbf7eccba0a80dc3","2026-03-02 12:45:00+05:30","2026-03-02 12:45:59+0530","2026-03-02 12:45:59+0530","2026-03-02 12:45:59+0530","LT","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","3978.2","4008.04","3930.46","0.9372","0.009181","8.94","55.92","62","2026-03-02 12:45:00+05:30","2026-03-02 12:45:00+05:30"
"11059266bff5be87","2026-03-02 12:45:00+05:30","2026-03-02 12:46:11+0530","2026-03-02 12:46:11+0530","2026-03-02 12:46:11+0530","ORIENTCEM","SHORT","A_PULLBACK_C2_THEN_BREAK_C2_LOW","MODERATE","149.15","150.27","147.36","0.7979","0.007112","19.94","57.55","1676","2026-03-02 12:45:00+05:30","2026-03-02 12:45:00+05:30"
"2223f9a3a2ebf6dc","2026-03-02 12:45:00+05:30","2026-03-02 12:46:16+0530","2026-03-02 12:46:16+0530","2026-03-02 12:46:16+0530","POONAWALLA","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","437.6","440.88","432.35","0.6244","0.008602","28.9","27.62","571","2026-03-02 12:45:00+05:30","2026-03-02 12:45:00+05:30"
"4c1a1295287b9893","2026-03-02 13:00:00+05:30","2026-03-02 13:00:57+0530","2026-03-02 13:00:57+0530","2026-03-02 13:00:57+0530","LINDEINDIA","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","6617.0","6666.63","6537.6","0.5106","0.008538","31.66","29.55","37","2026-03-02 13:00:00+05:30","2026-03-02 13:00:00+05:30"
"f231ef06e9b4cc4d","2026-03-02 13:00:00+05:30","2026-03-02 13:02:00+0530","2026-03-02 13:02:00+0530","2026-03-02 13:02:00+0530","ABREL","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1246.9","1256.25","1231.94","0.6033","0.011045","34.67","37.34","200","2026-03-02 13:00:00+05:30","2026-03-02 13:00:00+05:30"
"58d9b2bbb5c420c1","2026-03-02 13:00:00+05:30","2026-03-02 13:02:01+0530","2026-03-02 13:02:01+0530","2026-03-02 13:02:01+0530","ADANIPORTS","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1437.8","1448.58","1420.55","0.9533","0.009084","17.19","49.56","173","2026-03-02 13:00:00+05:30","2026-03-02 13:00:00+05:30"
"3c79986c39230b77","2026-03-02 13:00:00+05:30","2026-03-02 13:02:01+0530","2026-03-02 13:02:01+0530","2026-03-02 13:02:01+0530","ADOR","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1020.0","1027.65","1007.76","0.7216","0.009105","29.15","37.42","245","2026-03-02 13:00:00+05:30","2026-03-02 13:00:00+05:30"
"6510d1d267b2bda7","2026-03-02 13:00:00+05:30","2026-03-02 13:02:17+0530","2026-03-02 13:02:17+0530","2026-03-02 13:02:17+0530","CHOLAFIN","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1692.0","1704.69","1671.7","0.7327","0.007159","30.46","47.81","147","2026-03-02 13:00:00+05:30","2026-03-02 13:00:00+05:30"
"e11b60ff26f0b06d","2026-03-02 13:00:00+05:30","2026-03-02 13:02:21+0530","2026-03-02 13:02:21+0530","2026-03-02 13:02:21+0530","DMART","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","3749.4","3777.52","3704.41","0.7224","0.007359","28.9","40.98","66","2026-03-02 13:00:00+05:30","2026-03-02 13:00:00+05:30"
