"signal_id","signal_datetime","received_time","detected_time_ist","logtime_ist","ticker","side","setup","impulse_type","entry_price","stop_price","target_price","quality_score","atr_pct","rsi","adx","quantity","signal_entry_datetime_ist","signal_bar_time_ist"
"d42379a3720b0f5b","2026-03-16 11:00:00+05:30","2026-03-16 11:02:35+0530","2026-03-16 11:02:35+0530","2026-03-16 11:02:35+0530","TORNTPOWER","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1432.3","1442.04","1419.41","0.4793","0.007526","31.34","22.32","174","2026-03-16 11:00:00+05:30","2026-03-16 11:00:00+05:30"
"2570a3273e7786de","2026-03-16 11:00:00+05:30","2026-03-16 11:02:45+0530","2026-03-16 11:02:45+0530","2026-03-16 11:02:45+0530","ZEEL","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","75.71","76.22","75.03","0.9469","0.009251","22.63","53.17","3302","2026-03-16 11:00:00+05:30","2026-03-16 11:00:00+05:30"
"6f5aa629841babc7","2026-03-16 11:00:00+05:30","2026-03-16 11:02:47+0530","2026-03-16 11:02:47+0530","2026-03-16 11:02:47+0530","AARTIDRUGS","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","338.35","340.65","335.3","0.6695","0.008124","27.02","33.73","738","2026-03-16 11:00:00+05:30","2026-03-16 11:00:00+05:30"
"53177420d5ef50d4","2026-03-16 11:00:00+05:30","2026-03-16 11:03:06+0530","2026-03-16 11:03:06+0530","2026-03-16 11:03:06+0530","BPCL","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","307.2","309.29","304.44","0.6524","0.008797","25.66","40.34","813","2026-03-16 11:00:00+05:30","2026-03-16 11:00:00+05:30"
"c0099a95e2ec957e","2026-03-16 11:15:00+05:30","2026-03-16 11:16:09+0530","2026-03-16 11:16:09+0530","2026-03-16 11:16:09+0530","GRINFRA","SHORT","A_PULLBACK_C2_THEN_BREAK_C2_LOW","MODERATE","894.75","900.83","886.7","0.4861","0.006996","27.79","21.75","279","2026-03-16 11:15:00+05:30","2026-03-16 11:15:00+05:30"
"64532a4ee8ac97a1","2026-03-16 11:15:00+05:30","2026-03-16 11:17:04+0530","2026-03-16 11:17:04+0530","2026-03-16 11:17:04+0530","PRIMESECU","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","265.55","267.36","263.16","0.5057","0.008944","35.42","34.52","941","2026-03-16 11:15:00+05:30","2026-03-16 11:15:00+05:30"
"daa02836f979dae7","2026-03-16 12:15:00+05:30","2026-03-16 12:17:33+0530","2026-03-16 12:17:33+0530","2026-03-16 12:17:33+0530","AVANTEL","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","128.77","129.65","127.61","0.8869","0.01457","29.09","64.82","1941","2026-03-16 12:15:00+05:30","2026-03-16 12:15:00+05:30"
"6c5a0cfb1ea05c6a","2026-03-16 12:30:00+05:30","2026-03-16 12:30:39+0530","2026-03-16 12:30:39+0530","2026-03-16 12:30:39+0530","EXPLEOSOL","SHORT","B_HUGE_RED_FAILED_BOUNCE","HUGE","709.85","714.68","703.46","0.9611","0.00658","25.18","47.41","352","2026-03-16 12:30:00+05:30","2026-03-16 12:30:00+05:30"
"81e2d8cd87249d73","2026-03-16 13:00:00+05:30","2026-03-16 13:01:51+0530","2026-03-16 13:01:51+0530","2026-03-16 13:01:51+0530","SJVN","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","69.08","69.55","68.46","0.4592","0.010615","36.24","23.21","3618","2026-03-16 13:00:00+05:30","2026-03-16 13:00:00+05:30"
"c92d81744833fb49","2026-03-16 13:00:00+05:30","2026-03-16 13:02:12+0530","2026-03-16 13:02:12+0530","2026-03-16 13:02:12+0530","ABREL","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","1088.2","1095.6","1078.41","0.9298","0.011229","25.67","57.02","229","2026-03-16 13:00:00+05:30","2026-03-16 13:00:00+05:30"
"95128b585f44ef00","2026-03-16 13:15:00+05:30","2026-03-16 13:16:36+0530","2026-03-16 13:16:36+0530","2026-03-16 13:16:36+0530","NAZARA","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","221.0","222.5","219.01","0.61","0.008737","29.97","26.66","1131","2026-03-16 13:15:00+05:30","2026-03-16 13:15:00+05:30"
"bdc9938531b4b5c4","2026-03-16 13:30:00+05:30","2026-03-16 13:31:25+0530","2026-03-16 13:31:25+0530","2026-03-16 13:31:25+0530","LAURUSLABS","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","965.5","972.07","956.81","0.6074","0.0084","26.89","26.49","258","2026-03-16 13:30:00+05:30","2026-03-16 13:30:00+05:30"
"6e7d7a549cd1f34c","2026-03-16 13:30:00+05:30","2026-03-16 13:32:01+0530","2026-03-16 13:32:01+0530","2026-03-16 13:32:01+0530","SANDUMA","SHORT","A_MOD_BREAK_C1_LOW","MODERATE","182.1","183.34","180.46","0.96","0.008009","25.04","51.35","1372","2026-03-16 13:30:00+05:30","2026-03-16 13:30:00+05:30"
